name,area_name,city_name,state_name,country_name,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,river,beach,strollers,forest,city-walk,partially-paved,kids,rails-trails,dogs,waterfall,dogs-leash,ada,paved,hot-springs,views,dogs-no,cave,historic-site,wildlife,wild-flowers,lake,mountain-biking,surfing,off-road-driving,camping,walking,fishing,whitewater-kayaking,road-biking,horseback-riding,rails-trails,skiing,backpacking,scenic-driving,paddle-sports,sea-kayaking,canoeing,trail-running,bike-touring,birding,rock-climbing,cross-country-skiing,snowshoeing,ice-climbing,snowboarding,hiking,fly-fishing,nature-trips,update_name,update_state,trail_url,Lat,Lng
Valley Cove Trail,Acadia National Park,Mount Desert,Maine,United States,4667.086,117.9576,1,out and back,4.5,7,"['beach', 'dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Valley-Cove-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Valley-Cove-Trail,44.29954,-68.3162
Cadillac Mountain North Ridge and Gorge Path Loop,Acadia National Park,Bar Harbor,Maine,United States,7724.832,400.812,5,loop,4.5,16,"['forest', 'views', 'waterfall', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Cadillac-Mountain-North-Ridge-and-Gorge-Path-Loop,Maine,https://www.alltrails.com/trail/us/Maine/Cadillac-Mountain-North-Ridge-and-Gorge-Path-Loop,44.3728,-68.22169
"Mansell Mountain via Perpendicular, Razorback and Cold Brook Trail Loop",Acadia National Park,Southwest Harbor,Maine,United States,4988.954,396.8496,3,loop,4.5,18,"['dogs-leash', 'forest', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"Mansell-Mountain-via-Perpendicular,-Razorback-and-Cold-Brook-Trail-Loop",Maine,"https://www.alltrails.com/trail/us/Maine/Mansell-Mountain-via-Perpendicular,-Razorback-and-Cold-Brook-Trail-Loop",44.3001,-68.35017
Ledge Trail to Saint Sauveur Trail,Acadia National Park,Mount Desert,Maine,United States,2253.076,141.732,3,out and back,4.0,25,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Ledge-Trail-to-Saint-Sauveur-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Ledge-Trail-to-Saint-Sauveur-Trail,44.31185,-68.33225
Kebo Mountain and Dorr North Ridge Trails,Acadia National Park,Bar Harbor,Maine,United States,5471.756,453.8472,3,out and back,4.5,19,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Kebo-Mountain-and-Dorr-North-Ridge-Trails,Maine,https://www.alltrails.com/trail/us/Maine/Kebo-Mountain-and-Dorr-North-Ridge-Trails,44.37697,-68.21896
Valley Trail to Canada Cliff Trail,Acadia National Park,Mount Desert,Maine,United States,2092.142,56.9976,1,loop,4.5,28,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Valley-Trail-to-Canada-Cliff-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Valley-Trail-to-Canada-Cliff-Trail,44.31507,-68.34348
"Precipice, Orange, Black Path and Schooner Head Loop",Acadia National Park,Bar Harbor,Maine,United States,4023.35,292.9128,3,loop,5.0,13,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"Precipice,-Orange,-Black-Path-and-Schooner-Head-Loop",Maine,"https://www.alltrails.com/trail/us/Maine/Precipice,-Orange,-Black-Path-and-Schooner-Head-Loop",44.34951,-68.18793
Acadia Long Pond Loop Trail,Acadia National Park,Mount Desert,Maine,United States,7885.766,231.9528,3,loop,4.0,17,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Acadia-Long-Pond-Loop-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Acadia-Long-Pond-Loop-Trail,44.3002,-68.34999
Alder Trail to The Anvil,Acadia National Park,Winter Harbor,Maine,United States,3862.416,155.7528,1,loop,5.0,10,"['beach', 'forest', 'kids', 'views', 'wildlife']","['hiking', 'walking']",0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alder-Trail-to-The-Anvil,Maine,https://www.alltrails.com/trail/us/Maine/Alder-Trail-to-The-Anvil,44.35004,-68.05398
Bernard Mountain Trail,Acadia National Park,Southwest Harbor,Maine,United States,4988.954,304.8,3,out and back,4.5,20,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Bernard-Mountain-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Bernard-Mountain-Trail,44.29508,-68.36318
Penobscot Mountain and Bubbles Loop,Acadia National Park,Seal Harbor,Maine,United States,8529.502,506.8824,5,loop,4.5,14,"['forest', 'lake', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Penobscot-Mountain-and-Bubbles-Loop,Maine,https://www.alltrails.com/trail/us/Maine/Penobscot-Mountain-and-Bubbles-Loop,44.32188,-68.2601
A. Murray Young Path via Canon Brook  and Dorr South Ridge Trail,Acadia National Park,Bar Harbor,Maine,United States,7563.898,369.7224,7,loop,4.0,13,"['dogs-leash', 'forest', 'lake', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,A.-Murray-Young-Path-via-Canon-Brook--and-Dorr-South-Ridge-Trail,Maine,https://www.alltrails.com/trail/us/Maine/A.-Murray-Young-Path-via-Canon-Brook--and-Dorr-South-Ridge-Trail,44.34815,-68.20223
Parkman to Sargent to Maple Springs via Carriage Road,Acadia National Park,Mount Desert,Maine,United States,6920.162,434.9496,3,loop,4.5,22,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Parkman-to-Sargent-to-Maple-Springs-via-Carriage-Road,Maine,https://www.alltrails.com/trail/us/Maine/Parkman-to-Sargent-to-Maple-Springs-via-Carriage-Road,44.32935,-68.29304
"Bowl, Beehive, Chaplain South Ridge and The Precipice Trail",Acadia National Park,Bar Harbor,Maine,United States,8851.37,650.748,3,out and back,5.0,16,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"Bowl,-Beehive,-Chaplain-South-Ridge-and-The-Precipice-Trail",Maine,"https://www.alltrails.com/trail/us/Maine/Bowl,-Beehive,-Chaplain-South-Ridge-and-The-Precipice-Trail",44.33154,-68.18515
Hunters Brook Trail,Acadia National Park,Seal Harbor,Maine,United States,5793.624,187.7568,3,out and back,4.5,16,"['dogs-leash', 'views']",['hiking'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Hunters-Brook-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Hunters-Brook-Trail,44.30989,-68.22259
Jordan Stream and Carriage Road Loop,Acadia National Park,Seal Harbor,Maine,United States,2735.878,59.7408,1,loop,4.5,10,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Jordan-Stream-and-Carriage-Road-Loop,Maine,https://www.alltrails.com/trail/us/Maine/Jordan-Stream-and-Carriage-Road-Loop,44.32018,-68.25367
Dorr Mountain North Ridge Trail to Ladder Trail,Acadia National Park,Bar Harbor,Maine,United States,5149.888,359.9688,3,loop,4.5,13,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Dorr-Mountain-North-Ridge-Trail-to-Ladder-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Dorr-Mountain-North-Ridge-Trail-to-Ladder-Trail,44.3629,-68.20741
Cadillac Man via Ladder Trail,Acadia National Park,Bar Harbor,Maine,United States,4345.218,524.8656,3,out and back,4.5,15,"['dogs-no', 'forest', 'views']",['hiking'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Cadillac-Man-via-Ladder-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Cadillac-Man-via-Ladder-Trail,44.35187,-68.20426
Cadilac Mountain via Visitor Center,Acadia National Park,Bar Harbor,Maine,United States,6759.228,542.8488,3,out and back,4.5,16,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Cadilac-Mountain-via-Visitor-Center,Maine,https://www.alltrails.com/trail/us/Maine/Cadilac-Mountain-via-Visitor-Center,44.36194,-68.20777
"North Bubble, South Bubble and Pemetic Mountain Loop",Acadia National Park,Seal Harbor,Maine,United States,10299.776,532.7904,3,loop,5.0,7,"['dogs-leash', 'forest', 'lake', 'views']","['hiking', 'trail-running']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"North-Bubble,-South-Bubble-and-Pemetic-Mountain-Loop",Maine,"https://www.alltrails.com/trail/us/Maine/North-Bubble,-South-Bubble-and-Pemetic-Mountain-Loop",44.32241,-68.25309
Jordan Pond Nature Trail,Acadia National Park,Seal Harbor,Maine,United States,1609.34,9.7536,1,loop,4.0,8,"['dogs-leash', 'forest', 'lake', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Jordan-Pond-Nature-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Jordan-Pond-Nature-Trail,44.32028,-68.25366
Hemlock Trail,Acadia National Park,Bar Harbor,Maine,United States,2735.878,80.772,1,out and back,4.5,10,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Hemlock-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Hemlock-Trail,44.36215,-68.20763
Sargent East Cliffs Trail,Acadia National Park,Mount Desert,Maine,United States,4828.02,480.9744,5,out and back,4.5,6,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Sargent-East-Cliffs-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Sargent-East-Cliffs-Trail,44.34107,-68.25035
Sluiceway Trail,Acadia National Park,Southwest Harbor,Maine,United States,2574.944,219.7608,3,out and back,4.0,8,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'rock-climbing']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Sluiceway-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Sluiceway-Trail,44.2951,-68.36317
Sundew Trail,Acadia National Park,Winter Harbor,Maine,United States,2896.812,41.7576,1,out and back,4.5,11,"['forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Sundew-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Sundew-Trail,44.33942,-68.06016
Duck Harbor Mountain and Goat Trails to Deep Cove,Acadia National Park,Isle Au Haut,Maine,United States,4506.152,125.8824,3,loop,4.5,10,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Duck-Harbor-Mountain-and-Goat-Trails-to-Deep-Cove,Maine,https://www.alltrails.com/trail/us/Maine/Duck-Harbor-Mountain-and-Goat-Trails-to-Deep-Cove,44.02805,-68.65105
Kebo Mountain Loop Trail,Acadia National Park,Bar Harbor,Maine,United States,4345.218,139.9032,3,loop,4.5,12,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Kebo-Mountain-Loop-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Kebo-Mountain-Loop-Trail,44.36328,-68.20731
Dorr Mountain via Wild Gardens to Schiff to Emery Path,Acadia National Park,Bar Harbor,Maine,United States,5471.756,350.8248,3,out and back,4.5,4,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Dorr-Mountain-via-Wild-Gardens-to-Schiff-to-Emery-Path,Maine,https://www.alltrails.com/trail/us/Maine/Dorr-Mountain-via-Wild-Gardens-to-Schiff-to-Emery-Path,44.36239,-68.20759
Schoodic Head and Buck Cove Mountain Trail,Acadia National Park,Winter Harbor,Maine,United States,5793.624,157.8864,3,loop,4.0,12,"['dogs-leash', 'forest', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Schoodic-Head-and-Buck-Cove-Mountain-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Schoodic-Head-and-Buck-Cove-Mountain-Trail,44.36445,-68.03829
Aunt Betty Loop,Acadia National Park,Bar Harbor,Maine,United States,9495.106,141.732,3,loop,4.0,11,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'cross-country-skiing', 'horseback-riding']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,Aunt-Betty-Loop,Maine,https://www.alltrails.com/trail/us/Maine/Aunt-Betty-Loop,44.37815,-68.25278
Champlain Ridge via The Beehive Trail,Acadia National Park,Bar Harbor,Maine,United States,9173.238,575.7672,3,out and back,4.5,7,"['forest', 'lake', 'views']","['hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Champlain-Ridge-via-The-Beehive-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Champlain-Ridge-via-The-Beehive-Trail,44.33156,-68.18517
"Flying Mountain, Valley Peak and St Sauveur Peak Trail",Acadia National Park,Southwest Harbor,Maine,United States,4988.954,283.7688,1,loop,5.0,14,"['beach', 'dogs', 'forest', 'lake', 'kids', 'views']","['hiking', 'trail-running']",0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Flying-Mountain,-Valley-Peak-and-St-Sauveur-Peak-Trail",Maine,"https://www.alltrails.com/trail/us/Maine/Flying-Mountain,-Valley-Peak-and-St-Sauveur-Peak-Trail",44.29968,-68.31616
Great Notch Trail,Acadia National Park,Southwest Harbor,Maine,United States,8046.7,351.7392,3,out and back,4.5,8,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Great-Notch-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Great-Notch-Trail,44.29663,-68.35725
Western Head and Cliff Trail,Acadia National Park,Isle Au Haut,Maine,United States,5954.558,89.916,3,loop,5.0,5,"['beach', 'dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Western-Head-and-Cliff-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Western-Head-and-Cliff-Trail,44.02805,-68.65107
Alder Path Trail,Acadia National Park,Winter Harbor,Maine,United States,2092.142,28.956,1,out and back,3.5,15,"['dogs-leash', 'forest', 'kids']","['hiking', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Alder-Path-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Alder-Path-Trail,44.34438,-68.05612
Great Meadow Loop Trail,Acadia National Park,Bar Harbor,Maine,United States,2896.812,28.956,1,loop,3.0,15,"['dogs-leash', 'forest', 'kids', 'views']","['nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Great-Meadow-Loop-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Great-Meadow-Loop-Trail,44.3724,-68.21232
Bubble Divide and Sargent East Cliffs Trail Loop,Acadia National Park,Mount Desert,Maine,United States,6115.492,486.7656,3,loop,4.5,7,['views'],"['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Bubble-Divide-and-Sargent-East-Cliffs-Trail-Loop,Maine,https://www.alltrails.com/trail/us/Maine/Bubble-Divide-and-Sargent-East-Cliffs-Trail-Loop,44.34116,-68.25029
Acadia East Trail,Acadia National Park,Winter Harbor,Maine,United States,1609.34,113.9952,1,out and back,4.0,9,"['dogs-leash', 'forest', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Acadia-East-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Acadia-East-Trail,44.35016,-68.054
"Dorr, Cadillac, Pemetic and Dike Peak Loop",Acadia National Park,Bar Harbor,Maine,United States,15288.73,964.9968,3,loop,4.5,8,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"Dorr,-Cadillac,-Pemetic-and-Dike-Peak-Loop",Maine,"https://www.alltrails.com/trail/us/Maine/Dorr,-Cadillac,-Pemetic-and-Dike-Peak-Loop",44.36302,-68.20897
Duck Brook Trail,Acadia National Park,Bar Harbor,Maine,United States,3218.68,57.912,1,out and back,4.0,11,"['forest', 'historic-site', 'kids', 'views', 'waterfall', 'wildlife']","['hiking', 'trail-running']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Duck-Brook-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Duck-Brook-Trail,44.39491,-68.22357
Little Harbor Brook Trail,Acadia National Park,Seal Harbor,Maine,United States,4988.954,53.9496,1,out and back,4.0,6,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Little-Harbor-Brook-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Little-Harbor-Brook-Trail,44.29005,-68.2667
Triad Peak Loop,Acadia National Park,Mount Desert,Maine,United States,4345.218,135.9408,3,loop,3.5,9,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Triad-Peak-Loop,Maine,https://www.alltrails.com/trail/us/Maine/Triad-Peak-Loop,44.32239,-68.25306
Western Mountain Ridge Trail,Acadia National Park,Southwest Harbor,Maine,United States,5793.624,415.7472,3,out and back,5.0,4,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Western-Mountain-Ridge-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Western-Mountain-Ridge-Trail,44.29219,-68.387
Bernard Mountain: West Ledge Trail,Acadia National Park,Seal Cove,Maine,United States,2896.812,232.8672,3,out and back,4.5,7,"['forest', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Bernard-Mountain:-West-Ledge-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Bernard-Mountain:-West-Ledge-Trail,44.29215,-68.38707
Orange and Black Path Trail,Acadia National Park,Bar Harbor,Maine,United States,2574.944,189.8904,3,out and back,3.5,9,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Orange-and-Black-Path-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Orange-and-Black-Path-Trail,44.35571,-68.18537
Lower Harbor Trail,Acadia National Park,Winter Harbor,Maine,United States,4506.152,80.772,1,loop,4.0,13,"['kids', 'views', 'wildlife']","['camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Lower-Harbor-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Lower-Harbor-Trail,44.38071,-68.06762
