,Trail Name,compound,RF_Sentiment,name,area_name,city_name,state_name,country_name,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,river,beach,strollers,forest,city-walk,partially-paved,kids,rails-trails,dogs,waterfall,dogs-leash,ada,paved,hot-springs,views,dogs-no,cave,historic-site,wildlife,wild-flowers,lake,mountain-biking,surfing,off-road-driving,camping,walking,fishing,whitewater-kayaking,road-biking,horseback-riding,rails-trails.1,skiing,backpacking,scenic-driving,paddle-sports,sea-kayaking,canoeing,trail-running,bike-touring,birding,rock-climbing,cross-country-skiing,snowshoeing,ice-climbing,snowboarding,hiking,fly-fishing,nature-trips,update_name,update_state,trail_url,Lat,Lng
396,Kintla Lake,0.42285,0,Kintla Lake Campground,Glacier National Park,Polebridge,Montana,United States,15932.466,266.7,3,out and back,4,18,"['dogs-no', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Kintla-Lake-Campground,Montana,https://www.alltrails.com/trail/us/Montana/Kintla-Lake-Campground,48.93597,-114.34573
397,Klondike Bluffs Trail,0.65497,0,Klondike Bluffs,Arches National Park,Thompson,Utah,United States,20921.42,279.8064,3,out and back,4.5,8,"['dogs-no', 'views']","['birding', 'hiking', 'mountain-biking', 'rock-climbing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Klondike-Bluffs,Utah,https://www.alltrails.com/trail/us/Utah/Klondike-Bluffs,38.7409,-109.73352
398,Kohm Yah-mah-nee Visitor Center,0.62155,0,Bumpass Hell from Kohm Yah-mah-nee visitor center,Lassen Volcanic National Park,Mill Creek,California,United States,18507.41,824.7888,3,out and back,5,2,"['dogs-no', 'forest', 'lake', 'hot-springs', 'views', 'waterfall', 'wildlife']","['hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bumpass-Hell-from-Kohm-Yah-mah-nee-visitor-center,California,https://www.alltrails.com/trail/us/California/Bumpass-Hell-from-Kohm-Yah-mah-nee-visitor-center,40.43769,-121.53295
399,Kolob Arch,0.819011111,1,Kolob Arch via La Verkin Creek Trail,Zion National Park,Cedar City,Utah,United States,24301.034,542.8488,3,out and back,4,160,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Kolob-Arch-via-La-Verkin-Creek-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Kolob-Arch-via-La-Verkin-Creek-Trail,37.45126,-113.19161
400,Kolob Canyons,0.72232,0,Peak 6965 - Kolob Canyons,Zion National Park,New Harmony,Utah,United States,3540.548,255.7272,3,out and back,2.5,3,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Peak-6965---Kolob-Canyons,Utah,https://www.alltrails.com/trail/us/Utah/Peak-6965---Kolob-Canyons,37.43534,-113.202
401,Lady Bird Johnson Grove,0.67265,0,Lady Bird Johnson Grove Trail,Redwood National Park,Orick,California,United States,2092.142,22.86,1,loop,4.5,250,"['dogs-no', 'forest', 'kids', 'wild-flowers', 'wildlife']","['birding', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Lady-Bird-Johnson-Grove-Trail,California,https://www.alltrails.com/trail/us/California/Lady-Bird-Johnson-Grove-Trail,41.30386,-124.01845
402,Lady of the Woods,0.51802,0,Lady of the Woods Trail,Crater Lake National Park,Crater Lake,Oregon,United States,1126.538,33.8328,1,loop,3,19,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'wild-flowers']","['hiking', 'walking']",1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lady-of-the-Woods-Trail,Oregon,https://www.alltrails.com/trail/us/Oregon/Lady-of-the-Woods-Trail,42.89698,-122.13413
403,Lake Crescent,0.75558,1,Sportsman Lake Crescent High Lake Trail Loop,Yellowstone National Park,Big Sky,Montana,United States,34439.876,885.7488,5,loop,5,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'trail-running']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Sportsman-Lake-Crescent-High-Lake-Trail-Loop,Montana,https://www.alltrails.com/trail/us/Montana/Sportsman-Lake-Crescent-High-Lake-Trail-Loop,45.01261,-111.08065
404,Lake Eaton Sinkhole Trail,0.0312,0,Sinkhole Trail,Mammoth Cave National Park,Mammoth Cave,Kentucky,United States,3862.416,108.8136,1,out and back,4,63,"['cave', 'dogs-leash', 'forest', 'kids']","['hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Sinkhole-Trail,Kentucky,https://www.alltrails.com/trail/us/Kentucky/Sinkhole-Trail,37.18574,-86.1011
405,Lake Haiyaha,0.91609,1,Lake Haiyaha,Rocky Mountain National Park,Estes Park,Colorado,United States,5793.624,257.8608,3,out and back,4.5,448,"['dogs-no', 'forest', 'lake', 'kids', 'partially-paved', 'views', 'waterfall', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Lake-Haiyaha,Colorado,https://www.alltrails.com/trail/us/Colorado/Lake-Haiyaha,40.3119,-105.64607
406,Lake McDonald,0.83955,1,Lake McDonald Trail,Glacier National Park,Essex,Montana,United States,22047.958,379.7808,1,out and back,3.5,39,"['beach', 'dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'walking']",1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Lake-McDonald-Trail,Montana,https://www.alltrails.com/trail/us/Montana/Lake-McDonald-Trail,48.5525,-113.98853
407,Lake Michigan,0.74606,0,Indiana's Lake Michigan Shoreline Scenic Drive,Indiana Dunes National Park,Gary,Indiana,United States,35083.612,84.7344,3,point to point,3.5,3,"['ada', 'views']","['nature-trips', 'scenic-driving', 'walking']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Indiana's-Lake-Michigan-Shoreline-Scenic-Drive,Indiana,https://www.alltrails.com/trail/us/Indiana/Indiana's-Lake-Michigan-Shoreline-Scenic-Drive,41.59516,-87.29994
408,Lake Solitude,0.91843,1,Lake Solitude Trail,Grand Teton National Park,Alta,Wyoming,United States,25749.44,803.7576,5,out and back,5,215,"['dogs-no', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'snowshoeing']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Lake-Solitude-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Lake-Solitude-Trail,43.78486,-110.72747
409,Lake of Glass,0.72112,0,The Loch and Lake of Glass,Rocky Mountain National Park,Estes Park,Colorado,United States,12552.852,536.7528,3,out and back,5,104,"['forest', 'lake', 'river', 'views', 'waterfall']","['birding', 'fishing', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,The-Loch-and-Lake-of-Glass,Colorado,https://www.alltrails.com/trail/us/Colorado/The-Loch-and-Lake-of-Glass,40.31177,-105.64492
410,Lake of the Clouds,0.86487,1,Lake of the Clouds via Grand Ditch Trail,Rocky Mountain National Park,Grand Lake,Colorado,United States,20438.618,762,3,out and back,4.5,7,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Lake-of-the-Clouds-via-Grand-Ditch-Trail,Colorado,https://www.alltrails.com/trail/us/Colorado/Lake-of-the-Clouds-via-Grand-Ditch-Trail,40.40166,-105.84894
411,Lakes Basin,0.89313,1,Nine Lakes Basin Loop Trail,Sequoia National Park,Three Rivers,California,United States,91732.38,4140.708,5,loop,5,9,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Nine-Lakes-Basin-Loop-Trail,California,https://www.alltrails.com/trail/us/California/Nine-Lakes-Basin-Loop-Trail,36.59665,-118.73493
412,Lamar Valley,0.5374,0,Lamar Valley Trail,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,11426.314,212.7504,3,out and back,4.5,78,"['dogs-no', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding', 'whitewater-kayaking', 'fly-fishing', 'canoeing']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,Lamar-Valley-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Lamar-Valley-Trail,44.86919,-110.16695
413,Landscape Arch,0.72691,0,Landscape Arch Trail,Arches National Park,Moab,Utah,United States,3057.746,78.9432,1,out and back,4.5,398,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Landscape-Arch-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Landscape-Arch-Trail,38.78304,-109.5952
414,Laurel Falls,0.75694,1,Laurel Falls Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,3862.416,120.7008,1,out and back,4,1316,"['dogs-no', 'forest', 'kids', 'paved', 'views', 'waterfall', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Laurel-Falls-Trail,Tennessee,https://www.alltrails.com/trail/us/Tennessee/Laurel-Falls-Trail,35.6719,-83.58062
415,Lehman Caves,0.75257,1,Lehman Cave,Great Basin National Park,Baker,Nevada,United States,643.736,13.716,1,loop,4.5,42,"['cave', 'dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers']","['hiking', 'walking']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lehman-Cave,Nevada,https://www.alltrails.com/trail/us/Nevada/Lehman-Cave,39.00545,-114.2195
416,Lehman Caves Visitor Center,0.90476,1,Lehman Cave,Great Basin National Park,Baker,Nevada,United States,643.736,13.716,1,loop,4.5,42,"['cave', 'dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers']","['hiking', 'walking']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lehman-Cave,Nevada,https://www.alltrails.com/trail/us/Nevada/Lehman-Cave,39.00545,-114.2195
417,Leigh Lake,0.777664286,1,Leigh Lake Trail,Grand Teton National Park,Moose,Wyoming,United States,11265.38,33.8328,1,out and back,4.5,134,"['beach', 'dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Leigh-Lake-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Leigh-Lake-Trail,43.78906,-110.73163
418,Lembert Dome,0.70162,0,Lembert Dome Loop,Yosemite National Park,Yosemite Valley,California,United States,5954.558,257.8608,3,loop,4.5,135,"['dogs-no', 'views']","['birding', 'hiking', 'trail-running', 'horseback-riding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Lembert-Dome-Loop,California,https://www.alltrails.com/trail/us/California/Lembert-Dome-Loop,37.87702,-119.35308
419,Lewis River Channel Loop,0.5859,0,Lewis River Channel Loop,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,17541.806,172.8216,3,loop,4.5,21,"['dogs-no', 'forest', 'lake', 'river', 'waterfall', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'mountain-biking', 'paddle-sports', 'trail-running', 'whitewater-kayaking', 'fly-fishing', 'canoeing']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,Lewis-River-Channel-Loop,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Lewis-River-Channel-Loop,44.31995,-110.59948
420,Lewis Spring Falls,0.53705,0,Lewis Spring Falls Trail,Shenandoah National Park,Stanley,Virginia,United States,4506.152,248.7168,3,loop,4,191,"['dogs-leash', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'walking']",0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lewis-Spring-Falls-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/Lewis-Spring-Falls-Trail,38.53082,-78.43969
421,Lexington Arch,-0.5331,0,Lexington Arch Trail,Great Basin National Park,Baker,Nevada,United States,4667.086,340.7664,3,out and back,4,11,"['cave', 'dogs-leash', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Lexington-Arch-Trail,Nevada,https://www.alltrails.com/trail/us/Nevada/Lexington-Arch-Trail,38.8429,-114.19067
422,Lily Lake,0.88465,1,Lily Lake,Rocky Mountain National Park,Estes Park,Colorado,United States,1287.472,13.716,1,loop,4.5,232,"['ada', 'dogs-no', 'forest', 'lake', 'kids', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Lily-Lake,Colorado,https://www.alltrails.com/trail/us/Colorado/Lily-Lake,40.30646,-105.53796
423,Lily Pad Lake,0.81269,1,Lily Lake,Rocky Mountain National Park,Estes Park,Colorado,United States,1287.472,13.716,1,loop,4.5,232,"['ada', 'dogs-no', 'forest', 'lake', 'kids', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Lily-Lake,Colorado,https://www.alltrails.com/trail/us/Colorado/Lily-Lake,40.30646,-105.53796
424,Limberlost Trail,0.79859,1,Limberlost Trail,Shenandoah National Park,Luray,Virginia,United States,2092.142,29.8704,1,loop,4,112,"['ada', 'dogs-no', 'forest', 'kids', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Limberlost-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/Limberlost-Trail,38.57993,-78.38128
425,Lincoln Lake City Park,0.821025,1,Lincoln Lake,Glacier National Park,West Glacier,Montana,United States,25105.704,1033.8816,5,out and back,5,8,"['dogs-no', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Lincoln-Lake,Montana,https://www.alltrails.com/trail/us/Montana/Lincoln-Lake,48.59939,-113.88763
426,Lippincott Mine Road,0.20507,0,Lippincott Mine Road,Death Valley National Park,Keeler,California,United States,10943.512,596.7984,5,point to point,4,9,"['views', 'wild-flowers', 'wildlife']",['off-road-driving'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lippincott-Mine-Road,California,https://www.alltrails.com/trail/us/California/Lippincott-Mine-Road,36.62027,-117.6484
427,Little Brier Gap Trail,0.6262,0,Walker Sisters Home via Little Brier Gap Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,6276.426,134.7216,1,out and back,4.5,111,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Walker-Sisters-Home-via-Little-Brier-Gap-Trail,Tennessee,https://www.alltrails.com/trail/us/Tennessee/Walker-Sisters-Home-via-Little-Brier-Gap-Trail,35.67828,-83.64753
428,Little Devil's Stairs Trail,0.62012,0,Little Devils Stairs Trail,Shenandoah National Park,Sperryville,Virginia,United States,8529.502,455.9808,3,out and back,4.5,312,"['dogs-leash', 'forest', 'waterfall']",['hiking'],0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Little-Devils-Stairs-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/Little-Devils-Stairs-Trail,38.73032,-78.25801
429,Little Greenbrier Trail,0.734875,0,Walker Sisters Home via Little Greenbrier Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,7885.766,235.9152,1,out and back,4.5,12,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Walker-Sisters-Home-via-Little-Greenbrier-Trail,Tennessee,https://www.alltrails.com/trail/us/Tennessee/Walker-Sisters-Home-via-Little-Greenbrier-Trail,35.69408,-83.64598
430,Little Long Pond,0.9947,1,Little Long Pond,Acadia National Park,Seal Harbor,Maine,United States,3540.548,53.9496,1,out and back,4.5,23,"['dogs', 'forest', 'lake', 'kids']","['hiking', 'horseback-riding']",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Little-Long-Pond,Maine,https://www.alltrails.com/trail/us/Maine/Little-Long-Pond,44.29129,-68.25942
431,Little Medano Creek,0.70331,0,Little Medano Creek Trail to Medano Lake,Great Sand Dunes National Park and Preserve,Mosca,Colorado,United States,40394.434,1079.9064,3,out and back,4,5,"['dogs-leash', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['bike-touring', 'birding', 'camping', 'hiking', 'mountain-biking', 'nature-trips', 'walking']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,Little-Medano-Creek-Trail-to-Medano-Lake,Colorado,https://www.alltrails.com/trail/us/Colorado/Little-Medano-Creek-Trail-to-Medano-Lake,37.75799,-105.50116
432,Loma Verde,0.89946,1,Loma Verde and Squeeze Pen Loop,Saguaro National Park,Vail,Arizona,United States,5954.558,47.8536,3,loop,4.5,56,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Loma-Verde-and-Squeeze-Pen-Loop,Arizona,https://www.alltrails.com/trail/us/Arizona/Loma-Verde-and-Squeeze-Pen-Loop,32.20343,-110.70985
433,Lone Star Geyser,0.72218,0,Lone Star Geyser Trail,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,8529.502,36.8808,1,out and back,4.5,123,"['dogs-no', 'forest', 'kids', 'hot-springs', 'river']","['hiking', 'mountain-biking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Lone-Star-Geyser-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Lone-Star-Geyser-Trail,44.44448,-110.8046
434,Long Pine Key,0.63906,0,Long Pine Key Trail,Everglades National Park,Homestead,Florida,United States,24944.77,0,1,out and back,4,22,"['dogs-no', 'kids', 'wildlife']","['backpacking', 'bike-touring', 'camping', 'hiking', 'mountain-biking', 'trail-running']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Long-Pine-Key-Trail,Florida,https://www.alltrails.com/trail/us/Florida/Long-Pine-Key-Trail,25.42802,-80.72079
435,Long Pond,0.94175,1,Long Pond And Great Notch Trails,Acadia National Park,Southwest Harbor,Maine,United States,7724.832,187.7568,3,loop,4.5,28,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Long-Pond-And-Great-Notch-Trails,Maine,https://www.alltrails.com/trail/us/Maine/Long-Pond-And-Great-Notch-Trails,44.30001,-68.35059
436,Long Pond Trail,0.790233333,1,Great Long Pond Trail from Great Notch,Acadia National Park,Mount Desert,Maine,United States,11104.446,290.7792,3,loop,3.5,5,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'paddle-sports', 'walking', 'canoeing']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Great-Long-Pond-Trail-from-Great-Notch,Maine,https://www.alltrails.com/trail/us/Maine/Great-Long-Pond-Trail-from-Great-Notch,44.31513,-68.3899
437,Longs Peak,0.75468,1,The Keyhole and Longs Peak via Longs Peak Trail,Rocky Mountain National Park,Allenspark,Colorado,United States,11909.116,1496.8728,5,out and back,5,550,"['dogs-no', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'snowshoeing', 'cross-country-skiing', 'horseback-riding']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,The-Keyhole-and-Longs-Peak-via-Longs-Peak-Trail,Colorado,https://www.alltrails.com/trail/us/Colorado/The-Keyhole-and-Longs-Peak-via-Longs-Peak-Trail,40.27212,-105.55682
438,Look Rock Tower,0.89342,1,Look Rock Tower,Great Smoky Mountains National Park,Maryville,Tennessee,United States,965.604,14.9352,1,out and back,4.5,8,"['kids', 'views']","['nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Look-Rock-Tower,Tennessee,https://www.alltrails.com/trail/us/Tennessee/Look-Rock-Tower,35.63748,-83.93763
439,Lookout Point Trail,-0.37335,0,Lookout Point Trail,Yosemite National Park,Groveland,California,United States,4345.218,164.8968,3,out and back,4.5,11,"['dogs-no', 'forest', 'views', 'wildlife']",['hiking'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lookout-Point-Trail,California,https://www.alltrails.com/trail/us/California/Lookout-Point-Trail,37.89319,-119.84134
